shop_name,shop_price,shop_product_url,shop_image_url,shop_sku,shop_categories,shop_tags,shop_stock_qty,shop_stock_text,shop_description,shop_page
Rotom,42.0,https://scrapeme.live/shop/Rotom/,https://scrapeme.live/wp-content/uploads/2018/08/479-350x350.png,3751,"Plasma, Pokemon","Levitate, Plasma, rotom",208,208 in stock,Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc. Description Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.,29
Uxie,200.0,https://scrapeme.live/shop/Uxie/,https://scrapeme.live/wp-content/uploads/2018/08/480-350x350.png,9949,"Knowledge, Pokemon","Knowledge, Levitate, uxie",138,138 in stock,It is said that its emergence gave humans the intelligence to improve their quality of life. Description It is said that its emergence gave humans the intelligence to improve their quality of life.,30
Mesprit,25.0,https://scrapeme.live/shop/Mesprit/,https://scrapeme.live/wp-content/uploads/2018/08/481-350x350.png,3231,"Emotion, Pokemon","Emotion, Levitate, mesprit",152,152 in stock,It sleeps at the bottom of a lake. Its spirit is said to leave its body to fly on the lake’s surface. Description It sleeps at the bottom of a lake. Its spirit is said to leave its body to fly on the lake’s surface.,30
Azelf,32.0,https://scrapeme.live/shop/Azelf/,https://scrapeme.live/wp-content/uploads/2018/08/482-350x350.png,2350,"Pokemon, Willpower","azelf, Levitate, Willpower",233,233 in stock,"It is thought that Uxie, Mesprit, and Azelf all came from the same egg. Description It is thought that Uxie, Mesprit, and Azelf all came from the same egg.",30
Dialga,179.0,https://scrapeme.live/shop/Dialga/,https://scrapeme.live/wp-content/uploads/2018/08/483-350x350.png,5942,"Pokemon, Temporal","dialga, Pressure, Temporal",104,104 in stock,It has the power to control time. It appears in Sinnoh-region myths as an ancient deity. Description It has the power to control time. It appears in Sinnoh-region myths as an ancient deity.,30
Palkia,151.0,https://scrapeme.live/shop/Palkia/,https://scrapeme.live/wp-content/uploads/2018/08/484-350x350.png,7745,"Pokemon, Spatial","palkia, Pressure, Spatial",54,54 in stock,It has the ability to distort space. It is described as a deity in Sinnoh-region mythology. Description It has the ability to distort space. It is described as a deity in Sinnoh-region mythology.,30
Heatran,142.0,https://scrapeme.live/shop/Heatran/,https://scrapeme.live/wp-content/uploads/2018/08/485-350x350.png,3485,"Lava Dome, Pokemon","Flash Fire, heatran, Lava Dome",120,120 in stock,"Boiling blood, like magma, circulates through its body. It makes its dwelling place in volcanic caves. Description Boiling blood, like magma, circulates through its body. It makes its dwelling place in volcanic caves.",30
Regigigas,77.0,https://scrapeme.live/shop/Regigigas/,https://scrapeme.live/wp-content/uploads/2018/08/486-350x350.png,7091,"Colossal, Pokemon","Colossal, regigigas, Slow Start",226,226 in stock,There is an enduring legend that states this Pokémon towed continents with ropes. Description There is an enduring legend that states this Pokémon towed continents with ropes.,30
Cresselia,34.0,https://scrapeme.live/shop/Cresselia/,https://scrapeme.live/wp-content/uploads/2018/08/488-350x350.png,9194,"Lunar, Pokemon","cresselia, Levitate, Lunar",16,16 in stock,Those who sleep holding Cresselia’s feather are assured of joyful dreams. It is said to represent the crescent moon. Description Those who sleep holding Cresselia’s feather are assured of joyful dreams. It is said to represent the crescent moon.,30
Phione,155.0,https://scrapeme.live/shop/Phione/,https://scrapeme.live/wp-content/uploads/2018/08/489-350x350.png,9776,"Pokemon, Sea Drifter","Hydration, phione, Sea Drifter",245,245 in stock,"It drifts in warm seas. It always returns to where it was born, no matter how far it may have drifted. Description It drifts in warm seas. It always returns to where it was born, no matter how far it may have drifted.",30
Manaphy,74.0,https://scrapeme.live/shop/Manaphy/,https://scrapeme.live/wp-content/uploads/2018/08/490-350x350.png,6259,"Pokemon, Seafaring","Hydration, manaphy, Seafaring",186,186 in stock,It starts its life with a wondrous power that permits it to bond with any kind of Pokémon. Description It starts its life with a wondrous power that permits it to bond with any kind of Pokémon.,30
Darkrai,59.0,https://scrapeme.live/shop/Darkrai/,https://scrapeme.live/wp-content/uploads/2018/08/491-350x350.png,9841,"Pitch-Black, Pokemon","Bad Dreams, darkrai, Pitch-Black",223,223 in stock,It can lull people to sleep and make them dream. It is active during nights of the new moon. Description It can lull people to sleep and make them dream. It is active during nights of the new moon.,30
Arceus,53.0,https://scrapeme.live/shop/Arceus/,https://scrapeme.live/wp-content/uploads/2018/08/493-350x350.png,1626,"Alpha, Pokemon","Alpha, arceus, Multitype",72,72 in stock,It is told in mythology that this Pokémon was born before the universe even existed. Description It is told in mythology that this Pokémon was born before the universe even existed.,30
Victini,109.0,https://scrapeme.live/shop/Victini/,https://scrapeme.live/wp-content/uploads/2018/08/494-350x350.png,1260,"Pokemon, Victory","victini, Victory, Victory Star",174,174 in stock,"When it shares the infinite energy it creates, that being’s entire body will be overflowing with power. Description When it shares the infinite energy it creates, that being’s entire body will be overflowing with power.",30
Snivy,102.0,https://scrapeme.live/shop/Snivy/,https://scrapeme.live/wp-content/uploads/2018/08/495-350x350.png,6745,"Grass Snake, Pokemon","Grass Snake, Overgrow, snivy",47,47 in stock,"They photosynthesize by bathing their tails in sunlight. When they are not feeling well, their tails droop. Description They photosynthesize by bathing their tails in sunlight. When they are not feeling well, their tails droop.",30
Servine,154.0,https://scrapeme.live/shop/Servine/,https://scrapeme.live/wp-content/uploads/2018/08/496-350x350.png,3149,"Grass Snake, Pokemon","Grass Snake, Overgrow, servine",82,82 in stock,"When it gets dirty, its leaves can’t be used in photosynthesis, so it always keeps itself clean. Description When it gets dirty, its leaves can’t be used in photosynthesis, so it always keeps itself clean.",30
Serperior,88.0,https://scrapeme.live/shop/Serperior/,https://scrapeme.live/wp-content/uploads/2018/08/497-350x350.png,8781,"Pokemon, Regal","Overgrow, Regal, serperior",164,164 in stock,It can stop its opponents’ movements with just a glare. It takes in solar energy and boosts it internally. Description It can stop its opponents’ movements with just a glare. It takes in solar energy and boosts it internally.,30
Tepig,195.0,https://scrapeme.live/shop/Tepig/,https://scrapeme.live/wp-content/uploads/2018/08/498-350x350.png,3764,"Fire Pig, Pokemon","Blaze, Fire Pig, tepig",66,66 in stock,"It loves to eat roasted berries, but sometimes it gets too excited and burns them to a crisp. Description It loves to eat roasted berries, but sometimes it gets too excited and burns them to a crisp.",31
Pignite,149.0,https://scrapeme.live/shop/Pignite/,https://scrapeme.live/wp-content/uploads/2018/08/499-350x350.png,5631,"Fire Pig, Pokemon","Blaze, Fire Pig, pignite",151,151 in stock,"When its internal fire flares up, its movements grow sharper and faster. When in trouble, it emits smoke. Description When its internal fire flares up, its movements grow sharper and faster. When in trouble, it emits smoke.",31
Emboar,32.0,https://scrapeme.live/shop/Emboar/,https://scrapeme.live/wp-content/uploads/2018/08/500-350x350.png,1657,"Mega Fire Pig, Pokemon","Blaze, emboar, Mega Fire Pig",258,258 in stock,It has mastered fast and powerful fighting moves. It grows a beard of fire. Description It has mastered fast and powerful fighting moves. It grows a beard of fire.,31
Oshawott,194.0,https://scrapeme.live/shop/Oshawott/,https://scrapeme.live/wp-content/uploads/2018/08/501-350x350.png,5544,"Pokemon, Sea Otter","oshawott, Sea Otter, Torrent",157,157 in stock,"It fights using the scalchop on its stomach. In response to an attack, it retaliates immediately by slashing. Description It fights using the scalchop on its stomach. In response to an attack, it retaliates immediately by slashing.",31
Dewott,57.0,https://scrapeme.live/shop/Dewott/,https://scrapeme.live/wp-content/uploads/2018/08/502-350x350.png,9988,"Discipline, Pokemon","dewott, Discipline, Torrent",141,141 in stock,"As a result of strict training, each Dewott learns different forms for using the scalchops. Description As a result of strict training, each Dewott learns different forms for using the scalchops.",31
Samurott,106.0,https://scrapeme.live/shop/Samurott/,https://scrapeme.live/wp-content/uploads/2018/08/503-350x350.png,7758,"Formidable, Pokemon","Formidable, samurott, Torrent",279,279 in stock,One swing of the sword incorporated in its armor can fell an opponent. A simple glare from one of them quiets everybody. Description One swing of the sword incorporated in its armor can fell an opponent. A simple glare from one of them quiets everybody.,31
Patrat,116.0,https://scrapeme.live/shop/Patrat/,https://scrapeme.live/wp-content/uploads/2018/08/504-350x350.png,2903,"Pokemon, Scout","Keen Eye, patrat, Scout",294,294 in stock,"Extremely cautious, one of them will always be on the lookout, but it won’t notice a foe coming from behind. Description Extremely cautious, one of them will always be on the lookout, but it won’t notice a foe coming from behind.",31
Watchog,141.0,https://scrapeme.live/shop/Watchog/,https://scrapeme.live/wp-content/uploads/2018/08/505-350x350.png,1555,"Lookout, Pokemon","Keen Eye, Lookout, watchog",294,294 in stock,"When they see an enemy, their tails stand high, and they spit the seeds of berries stored in their cheek pouches. Description When they see an enemy, their tails stand high, and they spit the seeds of berries stored in their cheek pouches.",31
Lillipup,28.0,https://scrapeme.live/shop/Lillipup/,https://scrapeme.live/wp-content/uploads/2018/08/506-350x350.png,9237,"Pokemon, Puppy","lillipup, Pickup, Puppy",29,29 in stock,"Though it is a very brave Pokémon, it’s also smart enough to check its foe’s strength and avoid battle. Description Though it is a very brave Pokémon, it’s also smart enough to check its foe’s strength and avoid battle.",31
Herdier,164.0,https://scrapeme.live/shop/Herdier/,https://scrapeme.live/wp-content/uploads/2018/08/507-350x350.png,9141,"Loyal Dog, Pokemon","herdier, Intimidate, Loyal Dog",227,227 in stock,"It has black, cape-like fur that is very hard and decreases the amount of damage it receives. Description It has black, cape-like fur that is very hard and decreases the amount of damage it receives.",31
Stoutland,37.0,https://scrapeme.live/shop/Stoutland/,https://scrapeme.live/wp-content/uploads/2018/08/508-350x350.png,6800,"Big-Hearted, Pokemon","Big-Hearted, Intimidate, stoutland",80,80 in stock,Being wrapped in its long fur is so comfortable that a person would be fine even overnight on a wintry mountain. Description Being wrapped in its long fur is so comfortable that a person would be fine even overnight on a wintry mountain.,31
Purrloin,167.0,https://scrapeme.live/shop/Purrloin/,https://scrapeme.live/wp-content/uploads/2018/08/509-350x350.png,5704,"Devious, Pokemon","Devious, Limber, purrloin",270,270 in stock,"They steal from people for fun, but their victims can’t help but forgive them. Their deceptively cute act is perfect. Description They steal from people for fun, but their victims can’t help but forgive them. Their deceptively cute act is perfect.",31
Liepard,104.0,https://scrapeme.live/shop/Liepard/,https://scrapeme.live/wp-content/uploads/2018/08/510-350x350.png,5653,"Cruel, Pokemon","Cruel, liepard, Limber",32,32 in stock,"Stealthily, it sneaks up on its target, striking from behind before its victim has a chance to react. Description Stealthily, it sneaks up on its target, striking from behind before its victim has a chance to react.",31
Pansage,197.0,https://scrapeme.live/shop/Pansage/,https://scrapeme.live/wp-content/uploads/2018/08/511-350x350.png,6206,"Grass Monkey, Pokemon","Gluttony, Grass Monkey, pansage",195,195 in stock,It’s good at finding berries and gathers them from all over. It’s kind enough to share them with friends. Description It’s good at finding berries and gathers them from all over. It’s kind enough to share them with friends.,31
Simisage,98.0,https://scrapeme.live/shop/Simisage/,https://scrapeme.live/wp-content/uploads/2018/08/512-350x350.png,5701,"Pokemon, Thorn Monkey","Gluttony, simisage, Thorn Monkey",286,286 in stock,"Ill tempered, it fights by swinging its barbed tail around wildly. The leaf growing on its head is very bitter. Description Ill tempered, it fights by swinging its barbed tail around wildly. The leaf growing on its head is very bitter.",31
